latitude,longitude,Slope_Angle,Rainfall_mm,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
23.757777777777783,86.4163888888889,16.9432,228.0,0.1152,0.4162,4.7,0.77,1,0,0
23.757777777777783,86.41666666666667,17.8366,228.0,0.0958,0.4149,4.7,0.7645,1,0,0
23.757777777777783,86.41694444444445,15.4537,228.0,0.1114,0.4404,4.7,0.76,1,0,0
23.757777777777783,86.41722222222224,11.2565,228.0,0.1554,0.4774,4.7,0.7565,1,0,0
23.757777777777783,86.4175,5.5836,228.0,0.2712,0.526,4.7,0.7541,1,0,0
23.757777777777783,86.41777777777779,3.8088,228.0,0.3217,0.5567,4.7,0.7527,1,0,0
23.757777777777783,86.41805555555557,3.9855,228.0,0.2904,0.5598,4.7,0.7524,1,0,0
23.757777777777783,86.41833333333334,2.0552,228.0,0.4059,0.5765,4.7,0.7531,1,0,0
23.757777777777783,86.41861111111112,2.072,228.0,0.3912,0.5777,4.7,0.7549,1,0,0
23.757777777777783,86.4188888888889,1.7825,228.0,0.4102,0.5826,4.7,0.7578,1,0,0
23.757777777777783,86.41916666666667,1.3705,228.0,0.4533,0.5838,4.7,0.7617,1,0,0
23.757777777777783,86.41944444444445,1.1851,228.0,0.4755,0.5866,4.7,0.7666,1,0,0
23.757777777777783,86.41972222222223,0.7922,228.0,0.5534,0.5851,4.7,0.7725,1,0,0
23.757777777777783,86.42000000000002,2.072,228.0,0.364,0.5793,4.7,0.7794,1,0,0
23.757500000000004,86.41250000000001,3.7641,228.0,0.2763,0.5583,4.7,0.7635,1,0,0
23.757500000000004,86.41277777777779,8.0177,228.0,0.1468,0.5209,4.7,0.7918,1,0,0
23.757500000000004,86.41305555555556,6.791,228.0,0.2009,0.5244,4.7,0.8201,1,0,0
23.757500000000004,86.41333333333334,4.8372,228.0,0.2874,0.5392,4.7,0.8483,1,0,0
23.757500000000004,86.41361111111112,5.5288,228.0,0.2787,0.5413,4.7,0.8486,1,0,0
23.757500000000004,86.41388888888889,6.4831,228.0,0.2665,0.5278,4.7,0.8341,1,0,0
23.757500000000004,86.41416666666667,9.5483,228.0,0.2089,0.4973,4.7,0.8203,1,0,0
23.757500000000004,86.41444444444446,13.0117,228.0,0.1644,0.4602,4.7,0.8072,1,0,0
23.757500000000004,86.41472222222224,14.8215,228.0,0.1522,0.4457,4.7,0.7949,1,0,0
23.757500000000004,86.415,16.1296,228.0,0.144,0.4263,4.7,0.7835,1,0,0
23.757500000000004,86.41527777777779,17.9745,228.0,0.1255,0.4134,4.7,0.7729,1,0,0
23.757500000000004,86.41555555555557,19.1598,228.0,0.1122,0.3953,4.7,0.7632,1,0,0
23.757500000000004,86.41583333333334,17.6344,228.0,0.1282,0.4125,4.7,0.7545,1,0,0
23.757500000000004,86.41611111111112,16.7312,228.0,0.1369,0.4199,4.7,0.7467,1,0,0
23.757500000000004,86.4163888888889,19.2332,228.0,0.1042,0.3967,4.7,0.7399,1,0,0
23.757500000000004,86.41666666666667,19.3913,228.0,0.0965,0.3975,4.7,0.7342,1,0,0
23.757500000000004,86.41694444444445,17.2341,228.0,0.1102,0.4154,4.7,0.7295,1,0,0
23.757500000000004,86.41722222222224,13.8424,228.0,0.1379,0.4543,4.7,0.7258,1,0,0
23.757500000000004,86.4175,7.3167,228.0,0.2448,0.5181,4.7,0.7233,1,0,0
23.757500000000004,86.41777777777779,3.7672,228.0,0.3537,0.5583,4.7,0.7219,1,0,0
23.757500000000004,86.41805555555557,4.1486,228.0,0.3123,0.5541,4.7,0.7215,1,0,0
23.757500000000004,86.41833333333334,2.5252,228.0,0.3935,0.5732,4.7,0.7223,1,0,0
23.757500000000004,86.41861111111112,1.789,228.0,0.4471,0.5777,4.7,0.7242,1,0,0
23.757500000000004,86.4188888888889,0.5051,228.0,0.6855,0.5826,4.7,0.7272,1,0,0
23.757500000000004,86.41916666666667,1.3894,228.0,0.4694,0.5842,4.7,0.7312,1,0,0
23.757500000000004,86.41944444444445,1.789,228.0,0.4065,0.5814,4.7,0.7363,1,0,0
23.757500000000004,86.41972222222223,2.1125,228.0,0.3653,0.5783,4.7,0.7425,1,0,0
23.757500000000004,86.42000000000002,2.1125,228.0,0.3643,0.5774,4.7,0.7497,1,0,0
23.757500000000004,86.42027777777778,2.2168,228.0,0.3606,0.5705,4.7,0.7578,1,0,0
23.757222222222225,86.41250000000001,2.2216,228.0,0.3807,0.5658,4.7,0.7635,1,0,0
23.757222222222225,86.41277777777779,7.2407,228.0,0.1686,0.5254,4.7,0.7918,1,0,0
23.757222222222225,86.41305555555556,6.5146,228.0,0.2145,0.5327,4.7,0.8201,1,0,0
23.757222222222225,86.41333333333334,5.8368,228.0,0.2606,0.541,4.7,0.8383,1,0,0
23.757222222222225,86.41361111111112,7.2883,228.0,0.2406,0.5306,4.7,0.8226,1,0,0
23.757222222222225,86.41388888888889,7.6573,228.0,0.2561,0.5241,4.7,0.8076,1,0,0
23.757222222222225,86.41416666666667,11.2919,228.0,0.2006,0.4764,4.7,0.7933,1,0,0
23.757222222222225,86.41444444444446,16.0486,228.0,0.1457,0.4231,4.7,0.7798,1,0,0
23.757222222222225,86.41472222222224,19.7326,228.0,0.1126,0.377,4.7,0.767,1,0,0
23.757222222222225,86.415,22.6959,228.0,0.086,0.3517,4.7,0.7552,1,0,0
23.757222222222225,86.41527777777779,23.1779,228.0,0.0804,0.3465,4.7,0.7442,1,0,0
23.757222222222225,86.41555555555557,21.739,228.0,0.0912,0.3631,4.7,0.7341,1,0,0
23.757222222222225,86.41583333333334,18.3191,228.0,0.1251,0.4019,4.7,0.725,1,0,0
23.757222222222225,86.41611111111112,15.8432,228.0,0.1541,0.4224,4.7,0.7169,1,0,0
23.757222222222225,86.4163888888889,18.5007,228.0,0.1205,0.4038,4.7,0.7099,1,0,0
23.757222222222225,86.41666666666667,19.4366,228.0,0.1074,0.3977,4.7,0.7039,1,0,0
23.757222222222225,86.41694444444445,19.5143,228.0,0.0992,0.403,4.7,0.699,1,0,0
23.757222222222225,86.41722222222224,16.9444,228.0,0.1157,0.4288,4.7,0.6952,1,0,0
23.757222222222225,86.4175,9.1505,228.0,0.2243,0.4991,4.7,0.6925,1,0,0
23.757222222222225,86.41777777777779,7.4883,228.0,0.2441,0.5193,4.7,0.691,1,0,0
23.757222222222225,86.41805555555557,7.3525,228.0,0.2283,0.5222,4.7,0.6907,1,0,0
23.757222222222225,86.41833333333334,5.7762,228.0,0.2601,0.5359,4.7,0.6915,1,0,0
23.757222222222225,86.41861111111112,4.4564,228.0,0.2972,0.5514,4.7,0.6935,1,0,0
23.757222222222225,86.4188888888889,3.1624,228.0,0.3507,0.5618,4.7,0.6966,1,0,0
23.757222222222225,86.41916666666667,1.7129,228.0,0.4567,0.5732,4.7,0.7008,1,0,0
23.757222222222225,86.41944444444445,0.5051,228.0,0.6832,0.5842,4.7,0.7061,1,0,0
23.757222222222225,86.41972222222223,1.7756,228.0,0.4168,0.5807,4.7,0.7126,1,0,0
23.757222222222225,86.42000000000002,2.1095,228.0,0.3741,0.5765,4.7,0.7201,1,0,0
23.757222222222225,86.42027777777778,3.098,228.0,0.2981,0.5664,4.7,0.7286,1,0,0
23.756944444444446,86.41250000000001,1.9198,228.0,0.4071,0.5725,4.7,0.7635,1,0,0
23.756944444444446,86.41277777777779,6.1885,228.0,0.2007,0.539,4.7,0.7918,1,0,0
23.756944444444446,86.41305555555556,7.0941,228.0,0.2031,0.5322,4.7,0.8201,1,0,0
23.756944444444446,86.41333333333334,7.6573,228.0,0.2184,0.5211,4.7,0.8131,1,0,0
23.756944444444446,86.41361111111112,8.2796,228.0,0.2338,0.5185,4.7,0.7969,1,0,0
23.756944444444446,86.41388888888889,9.5524,228.0,0.2342,0.5016,4.7,0.7814,1,0,0
23.756944444444446,86.41416666666667,17.4872,228.0,0.1328,0.4065,4.7,0.7666,1,0,0
23.756944444444446,86.41444444444446,24.1582,228.0,0.077,0.3339,4.7,0.7526,1,0,0
23.756944444444446,86.41472222222224,26.6429,228.0,0.0595,0.3081,4.7,0.7394,1,0,0
23.756944444444446,86.415,26.9054,228.0,0.0542,0.3064,4.7,0.7271,1,0,0
23.756944444444446,86.41527777777779,24.5346,228.0,0.0681,0.3281,4.7,0.7157,1,0,0
23.756944444444446,86.41555555555557,21.2746,228.0,0.0924,0.3594,4.7,0.7052,1,0,0
23.756944444444446,86.41583333333334,18.1607,228.0,0.1222,0.4007,4.7,0.6957,1,0,0
23.756944444444446,86.41611111111112,16.5298,228.0,0.1418,0.4207,4.7,0.6873,1,0,0
23.756944444444446,86.4163888888889,18.4622,228.0,0.1205,0.4092,4.7,0.6799,1,0,0
23.756944444444446,86.41666666666667,19.8078,228.0,0.1067,0.3952,4.7,0.6736,1,0,0
23.756944444444446,86.41694444444445,21.2866,228.0,0.0882,0.3813,4.7,0.6685,1,0,0
23.756944444444446,86.41722222222224,20.1441,228.0,0.0916,0.3915,4.7,0.6646,1,0,0
23.756944444444446,86.4175,15.445,228.0,0.1345,0.4281,4.7,0.6618,1,0,0
23.756944444444446,86.41777777777779,14.8815,228.0,0.1261,0.4418,4.7,0.6602,1,0,0
23.756944444444446,86.41805555555557,13.4344,228.0,0.1315,0.4547,4.7,0.6599,1,0,0
23.756944444444446,86.41833333333334,11.7136,228.0,0.1459,0.471,4.7,0.6607,1,0,0
23.756944444444446,86.41861111111112,10.8952,228.0,0.1481,0.4826,4.7,0.6628,1,0,0
23.756944444444446,86.4188888888889,10.24,228.0,0.1472,0.4891,4.7,0.666,1,0,0
23.756944444444446,86.41916666666667,8.0645,228.0,0.1786,0.5094,4.7,0.6704,1,0,0
23.756944444444446,86.41944444444445,4.2132,228.0,0.2883,0.5432,4.7,0.676,1,0,0
23.756944444444446,86.41972222222223,0.7393,228.0,0.6144,0.5751,4.7,0.6827,1,0,0
23.756944444444446,86.42000000000002,0.9264,228.0,0.552,0.5866,4.7,0.6905,1,0,0
23.756944444444446,86.42027777777778,2.4508,228.0,0.3501,0.5748,4.7,0.6994,1,0,0
23.756944444444446,86.42055555555557,3.9552,228.0,0.2571,0.5618,4.7,0.7093,1,0,0
23.75666666666667,86.41250000000001,0.7393,228.0,0.5945,0.5814,4.7,0.7635,1,0,0
23.75666666666667,86.41277777777779,4.3158,228.0,0.2733,0.5526,4.7,0.7918,1,0,0
23.75666666666667,86.41305555555556,7.6081,228.0,0.1948,0.5266,4.7,0.8056,1,0,0
23.75666666666667,86.41333333333334,9.8921,228.0,0.1787,0.5032,4.7,0.7882,1,0,0
23.75666666666667,86.41361111111112,10.0099,228.0,0.2127,0.4964,4.7,0.7715,1,0,0
23.75666666666667,86.41388888888889,14.7208,228.0,0.165,0.4306,4.7,0.7555,1,0,0
23.75666666666667,86.41416666666667,26.6583,228.0,0.0582,0.3097,4.7,0.7402,1,0,0
23.75666666666667,86.41444444444446,31.3569,228.0,0.0298,0.2636,4.7,0.7257,1,0,0
23.75666666666667,86.41472222222224,26.8916,228.0,0.0645,0.3157,4.7,0.712,1,0,0
23.75666666666667,86.415,18.9239,228.0,0.1318,0.3877,4.7,0.6992,1,0,0
23.75666666666667,86.41527777777779,13.9558,228.0,0.1818,0.4393,4.7,0.6873,1,0,0
23.75666666666667,86.41555555555557,13.3567,228.0,0.1793,0.4525,4.7,0.6764,1,0,0
23.75666666666667,86.41583333333334,12.292,228.0,0.1911,0.4649,4.7,0.6666,1,0,0
23.75666666666667,86.41611111111112,13.3236,228.0,0.1757,0.4567,4.7,0.6577,1,0,0
23.75666666666667,86.4163888888889,18.0048,228.0,0.1177,0.4164,4.7,0.65,1,0,0
23.75666666666667,86.41666666666667,20.3451,228.0,0.0963,0.3915,4.7,0.6435,1,0,0
23.75666666666667,86.41694444444445,20.9458,228.0,0.0912,0.3768,4.7,0.6381,1,0,0
23.75666666666667,86.41722222222224,21.5878,228.0,0.0806,0.3711,4.7,0.634,1,0,0
23.75666666666667,86.4175,19.4501,228.0,0.0943,0.3902,4.7,0.6311,1,0,0
23.75666666666667,86.41777777777779,17.0848,228.0,0.1102,0.4147,4.7,0.6294,1,0,0
23.75666666666667,86.41805555555557,15.4001,228.0,0.1201,0.4316,4.7,0.629,1,0,0
23.75666666666667,86.41833333333334,15.4376,228.0,0.1094,0.4351,4.7,0.6299,1,0,0
23.75666666666667,86.41861111111112,15.9159,228.0,0.094,0.4313,4.7,0.6321,1,0,0
23.75666666666667,86.4188888888889,15.5089,228.0,0.0892,0.4362,4.7,0.6355,1,0,0
23.75666666666667,86.41916666666667,13.1114,228.0,0.1092,0.4573,4.7,0.6401,1,0,0
23.75666666666667,86.41944444444445,8.5396,228.0,0.1751,0.5068,4.7,0.646,1,0,0
23.75666666666667,86.41972222222223,3.5477,228.0,0.325,0.5535,4.7,0.653,1,0,0
23.75666666666667,86.42000000000002,0.7922,228.0,0.599,0.5889,4.7,0.6611,1,0,0
23.75666666666667,86.42027777777778,2.0196,228.0,0.3945,0.5783,4.7,0.6704,1,0,0
23.75666666666667,86.42055555555557,3.2878,228.0,0.2921,0.5666,4.7,0.6807,1,0,0
23.756388888888893,86.41277777777779,2.4357,228.0,0.3875,0.5664,4.7,0.7918,1,0,0
23.756388888888893,86.41305555555556,7.0684,228.0,0.2138,0.5286,4.7,0.7818,1,0,0
23.756388888888893,86.41333333333334,11.555,228.0,0.1559,0.4863,4.7,0.7639,1,0,0
23.756388888888893,86.41361111111112,13.4559,228.0,0.1645,0.4662,4.7,0.7466,1,0,0
23.756388888888893,86.41388888888889,20.7845,228.0,0.1054,0.3885,4.7,0.73,1,0,0
23.756388888888893,86.41416666666667,30.8162,228.0,0.0363,0.2722,4.7,0.7142,1,0,0
23.756388888888893,86.41444444444446,30.3579,228.0,0.0464,0.2702,4.7,0.6992,1,0,0
23.756388888888893,86.41472222222224,18.7235,228.0,0.1478,0.3942,4.7,0.6849,1,0,0
23.756388888888893,86.415,6.8212,228.0,0.3379,0.5096,4.7,0.6716,1,0,0
23.756388888888893,86.41527777777779,5.19,228.0,0.3721,0.5244,4.7,0.6592,1,0,0
23.756388888888893,86.41555555555557,8.6289,228.0,0.2537,0.5103,4.7,0.6479,1,0,0
23.756388888888893,86.41583333333334,7.3707,228.0,0.2792,0.5127,4.7,0.6375,1,0,0
23.756388888888893,86.41611111111112,9.3142,228.0,0.234,0.4982,4.7,0.6283,1,0,0
23.756388888888893,86.4163888888889,14.031,228.0,0.1567,0.4573,4.7,0.6202,1,0,0
23.756388888888893,86.41666666666667,16.6782,228.0,0.1275,0.4274,4.7,0.6134,1,0,0
23.756388888888893,86.41694444444445,17.852,228.0,0.1171,0.4129,4.7,0.6077,1,0,0
23.756388888888893,86.41722222222224,19.3815,228.0,0.0989,0.3945,4.7,0.6034,1,0,0
23.756388888888893,86.4175,18.0406,228.0,0.1093,0.4096,4.7,0.6003,1,0,0
23.756388888888893,86.41777777777779,15.1318,228.0,0.1387,0.4357,4.7,0.5986,1,0,0
23.756388888888893,86.41805555555557,13.5222,228.0,0.154,0.4534,4.7,0.5982,1,0,0
23.756388888888893,86.41833333333334,13.4344,228.0,0.1491,0.4573,4.7,0.5991,1,0,0
23.756388888888893,86.41861111111112,13.4181,228.0,0.1448,0.4567,4.7,0.6014,1,0,0
23.756388888888893,86.4188888888889,14.6963,228.0,0.1203,0.4454,4.7,0.605,1,0,0
23.756388888888893,86.41916666666667,14.9634,228.0,0.1053,0.4473,4.7,0.6098,1,0,0
23.756388888888893,86.41944444444445,11.2919,228.0,0.1432,0.4883,4.7,0.616,1,0,0
23.756388888888893,86.41972222222223,6.3173,228.0,0.2319,0.5341,4.7,0.6233,1,0,0
23.756388888888893,86.42000000000002,1.8989,228.0,0.4403,0.5732,4.7,0.6319,1,0,0
23.756388888888893,86.42027777777778,2.0196,228.0,0.4011,0.5793,4.7,0.6415,1,0,0
23.756388888888893,86.42055555555557,2.566,228.0,0.3394,0.574,4.7,0.6523,1,0,0
23.756388888888893,86.42083333333335,1.1851,228.0,0.4935,0.5814,4.7,0.6641,1,0,0
23.756111111111117,86.41277777777779,0.3427,228.0,0.7781,0.5793,4.7,0.7775,1,0,0
23.756111111111117,86.41305555555556,5.2937,228.0,0.2729,0.5413,4.7,0.7584,1,0,0
23.756111111111117,86.41333333333334,10.9857,228.0,0.1699,0.4943,4.7,0.74,1,0,0
23.756111111111117,86.41361111111112,15.0907,228.0,0.1464,0.4564,4.7,0.7221,1,0,0
23.756111111111117,86.41388888888889,22.9965,228.0,0.0899,0.3668,4.7,0.705,1,0,0
23.756111111111117,86.41416666666667,31.7344,228.0,0.0356,0.26,4.7,0.6886,1,0,0
23.756111111111117,86.41444444444446,29.6544,228.0,0.057,0.2844,4.7,0.673,1,0,0
23.756111111111117,86.41472222222224,16.7087,228.0,0.1741,0.4157,4.7,0.6582,1,0,0
23.756111111111117,86.415,6.4831,228.0,0.3462,0.5155,4.7,0.6443,1,0,0
23.756111111111117,86.41527777777779,7.5021,228.0,0.2915,0.5201,4.7,0.6314,1,0,0
23.756111111111117,86.41555555555557,8.8164,228.0,0.2393,0.5103,4.7,0.6195,1,0,0
23.756111111111117,86.41583333333334,6.6301,228.0,0.2882,0.5269,4.7,0.6087,1,0,0
23.756111111111117,86.41611111111112,10.5364,228.0,0.195,0.4948,4.7,0.599,1,0,0
23.756111111111117,86.4163888888889,11.8058,228.0,0.1775,0.4752,4.7,0.5906,1,0,0
23.756111111111117,86.41666666666667,12.4393,228.0,0.1731,0.4649,4.7,0.5833,1,0,0
23.756111111111117,86.41694444444445,15.0658,228.0,0.1377,0.4398,4.7,0.5774,1,0,0
23.756111111111117,86.41722222222224,17.5447,228.0,0.1071,0.4176,4.7,0.5728,1,0,0
23.756111111111117,86.4175,16.7168,228.0,0.1159,0.4217,4.7,0.5696,1,0,0
23.756111111111117,86.41777777777779,14.3159,228.0,0.1447,0.4488,4.7,0.5678,1,0,0
23.756111111111117,86.41805555555557,12.8198,228.0,0.1638,0.465,4.7,0.5674,1,0,0
23.756111111111117,86.41833333333334,11.2714,228.0,0.1884,0.4796,4.7,0.5683,1,0,0
23.756111111111117,86.41861111111112,10.6621,228.0,0.2001,0.4876,4.7,0.5707,1,0,0
23.756111111111117,86.4188888888889,14.8134,228.0,0.1315,0.4484,4.7,0.5745,1,0,0
23.756111111111117,86.41916666666667,17.9113,228.0,0.0844,0.4189,4.7,0.5796,1,0,0
23.756111111111117,86.41944444444445,14.4155,228.0,0.1122,0.4465,4.7,0.5861,1,0,0
23.756111111111117,86.41972222222223,8.8235,228.0,0.1832,0.5087,4.7,0.5938,1,0,0
23.756111111111117,86.42000000000002,3.5314,228.0,0.3307,0.5597,4.7,0.6028,1,0,0
23.756111111111117,86.42027777777778,1.5842,228.0,0.4565,0.5826,4.7,0.6129,1,0,0
23.756111111111117,86.42055555555557,1.441,228.0,0.4532,0.5803,4.7,0.6241,1,0,0
23.756111111111117,86.42083333333335,1.4783,228.0,0.4418,0.5842,4.7,0.6364,1,0,0
23.756111111111117,86.42111111111112,2.072,228.0,0.379,0.574,4.7,0.6497,1,0,0
23.75583333333334,86.41277777777779,3.8921,228.0,0.2896,0.5554,4.7,0.7553,1,0,0
23.75583333333334,86.41305555555556,6.8212,228.0,0.2189,0.5315,4.7,0.7357,1,0,0
23.75583333333334,86.41333333333334,9.8708,228.0,0.1893,0.5003,4.7,0.7166,1,0,0
23.75583333333334,86.41361111111112,13.1669,228.0,0.1734,0.4672,4.7,0.6982,1,0,0
23.75583333333334,86.41388888888889,20.9158,228.0,0.1107,0.3868,4.7,0.6804,1,0,0
23.75583333333334,86.41416666666667,30.6579,228.0,0.0454,0.2774,4.7,0.6634,1,0,0
23.75583333333334,86.41444444444446,31.6647,228.0,0.0437,0.2598,4.7,0.6472,1,0,0
23.75583333333334,86.41472222222224,22.5684,228.0,0.1129,0.3574,4.7,0.6318,1,0,0
23.75583333333334,86.415,10.0983,228.0,0.2607,0.4874,4.7,0.6173,1,0,0
23.75583333333334,86.41527777777779,7.5963,228.0,0.2925,0.5151,4.7,0.6038,1,0,0
23.75583333333334,86.41555555555557,8.8389,228.0,0.2398,0.5024,4.7,0.5914,1,0,0
23.75583333333334,86.41583333333334,7.1471,228.0,0.2702,0.5137,4.7,0.5801,1,0,0
23.75583333333334,86.41611111111112,12.8368,228.0,0.147,0.4711,4.7,0.5699,1,0,0
23.75583333333334,86.4163888888889,12.8044,228.0,0.1485,0.4668,4.7,0.561,1,0,0
23.75583333333334,86.41666666666667,10.6163,228.0,0.1894,0.4869,4.7,0.5534,1,0,0
23.75583333333334,86.41694444444445,10.9209,228.0,0.1861,0.4806,4.7,0.5472,1,0,0
23.75583333333334,86.41722222222224,13.807,228.0,0.1402,0.4574,4.7,0.5423,1,0,0
23.75583333333334,86.4175,14.7895,228.0,0.1278,0.4464,4.7,0.5389,1,0,0
23.75583333333334,86.41777777777779,13.2473,228.0,0.1519,0.4624,4.7,0.537,1,0,0
23.75583333333334,86.41805555555557,12.2508,228.0,0.1694,0.4715,4.7,0.5365,1,0,0
23.75583333333334,86.41833333333334,10.384,228.0,0.2061,0.4867,4.7,0.5376,1,0,0
23.75583333333334,86.41861111111112,10.7978,228.0,0.2027,0.4847,4.7,0.5401,1,0,0
23.75583333333334,86.4188888888889,15.6594,228.0,0.1287,0.4347,4.7,0.5441,1,0,0
23.75583333333334,86.41916666666667,20.8737,228.0,0.0631,0.3857,4.7,0.5495,1,0,0
23.75583333333334,86.41944444444445,19.2835,228.0,0.0641,0.397,4.7,0.5563,1,0,0
23.75583333333334,86.41972222222223,11.9551,228.0,0.1348,0.4732,4.7,0.5644,1,0,0
23.75583333333334,86.42000000000002,3.7936,228.0,0.3276,0.5557,4.7,0.5738,1,0,0
23.75583333333334,86.42027777777778,0.4632,228.0,0.7087,0.5826,4.7,0.5845,1,0,0
23.75583333333334,86.42055555555557,1.4783,228.0,0.4484,0.5842,4.7,0.5962,1,0,0
23.75583333333334,86.42083333333335,0.7393,228.0,0.5752,0.5851,4.7,0.6091,1,0,0
23.75583333333334,86.42111111111112,0.7393,228.0,0.5772,0.5851,4.7,0.623,1,0,0
23.75583333333334,86.4213888888889,2.0552,228.0,0.3811,0.5777,4.7,0.6378,1,0,0
23.75555555555556,86.41305555555556,5.4168,228.0,0.2586,0.5445,4.7,0.7135,1,0,0
23.75555555555556,86.41333333333334,7.4591,228.0,0.2381,0.5236,4.7,0.6938,1,0,0
23.75555555555556,86.41361111111112,10.7351,228.0,0.2074,0.4917,4.7,0.6748,1,0,0
23.75555555555556,86.41388888888889,17.4884,228.0,0.1429,0.4192,4.7,0.6564,1,0,0
23.75555555555556,86.41416666666667,26.8624,228.0,0.0733,0.3129,4.7,0.6387,1,0,0
23.75555555555556,86.41444444444446,32.1151,228.0,0.0407,0.2612,4.7,0.6219,1,0,0
23.75555555555556,86.41472222222224,28.3284,228.0,0.0663,0.3056,4.7,0.6058,1,0,0
23.75555555555556,86.415,16.5215,228.0,0.1687,0.4146,4.7,0.5907,1,0,0
23.75555555555556,86.41527777777779,8.1775,228.0,0.2904,0.4806,4.7,0.5766,1,0,0
23.75555555555556,86.41555555555557,8.792,228.0,0.2532,0.5061,4.7,0.5636,1,0,0
23.75555555555556,86.41583333333334,4.192,228.0,0.3855,0.5346,4.7,0.5517,1,0,0
23.75555555555556,86.41611111111112,10.8346,228.0,0.1831,0.4784,4.7,0.541,1,0,0
23.75555555555556,86.4163888888889,10.7542,228.0,0.1782,0.4779,4.7,0.5316,1,0,0
23.75555555555556,86.41666666666667,5.5581,228.0,0.3079,0.5277,4.7,0.5236,1,0,0
23.75555555555556,86.41694444444445,2.8614,228.0,0.4402,0.55,4.7,0.517,1,0,0
23.75555555555556,86.41722222222224,6.5765,228.0,0.2761,0.5189,4.7,0.5118,1,0,0
23.75555555555556,86.4175,10.1672,228.0,0.1938,0.492,4.7,0.5082,1,0,0
23.75555555555556,86.41777777777779,10.9949,228.0,0.185,0.4864,4.7,0.5062,1,0,0
23.75555555555556,86.41805555555557,10.149,228.0,0.2084,0.4896,4.7,0.5057,1,0,0
23.75555555555556,86.41833333333334,6.1415,228.0,0.317,0.5257,4.7,0.5068,1,0,0
23.75555555555556,86.41861111111112,4.7691,228.0,0.3744,0.5268,4.7,0.5095,1,0,0
23.75555555555556,86.4188888888889,11.8788,228.0,0.1935,0.4705,4.7,0.5137,1,0,0
23.75555555555556,86.41916666666667,20.7784,228.0,0.0718,0.3898,4.7,0.5194,1,0,0
23.75555555555556,86.41944444444445,22.9403,228.0,0.034,0.3744,4.7,0.5266,1,0,0
23.75555555555556,86.41972222222223,14.1895,228.0,0.1073,0.459,4.7,0.5352,1,0,0
23.75555555555556,86.42000000000002,1.441,228.0,0.5286,0.5583,4.7,0.5451,1,0,0
23.75555555555556,86.42027777777778,2.1125,228.0,0.4112,0.5748,4.7,0.5563,1,0,0
23.75555555555556,86.42055555555557,1.7176,228.0,0.4213,0.5807,4.7,0.5687,1,0,0
23.75555555555556,86.42083333333335,1.7825,228.0,0.3984,0.5793,4.7,0.5821,1,0,0
23.75555555555556,86.42111111111112,0.6853,228.0,0.5882,0.5889,4.7,0.5967,1,0,0
23.75555555555556,86.4213888888889,1.5842,228.0,0.4273,0.5826,4.7,0.6121,1,0,0
23.75555555555556,86.42166666666668,4.3411,228.0,0.2342,0.5583,4.7,0.6285,1,0,0
23.75527777777778,86.41305555555556,4.7618,228.0,0.2749,0.5513,4.7,0.692,1,0,0
23.75527777777778,86.41333333333334,6.6384,228.0,0.249,0.5337,4.7,0.6717,1,0,0
23.75527777777778,86.41361111111112,10.1794,228.0,0.2048,0.5003,4.7,0.652,1,0,0
23.75527777777778,86.41388888888889,15.7469,228.0,0.153,0.4408,4.7,0.6329,1,0,0
23.75527777777778,86.41416666666667,23.3515,228.0,0.0967,0.3573,4.7,0.6146,1,0,0
23.75527777777778,86.41444444444446,29.1571,228.0,0.0614,0.2813,4.7,0.5971,1,0,0
23.75527777777778,86.41472222222224,28.2029,228.0,0.0715,0.2932,4.7,0.5804,1,0,0
23.75527777777778,86.415,23.5185,228.0,0.1036,0.3577,4.7,0.5646,1,0,0
23.75527777777778,86.41527777777779,17.835,228.0,0.1463,0.4099,4.7,0.5498,1,0,0
23.75527777777778,86.41555555555557,11.9217,228.0,0.2097,0.4777,4.7,0.5361,1,0,0
23.75527777777778,86.41583333333334,7.2512,228.0,0.291,0.4949,4.7,0.5236,1,0,0
23.75527777777778,86.41611111111112,15.605,228.0,0.1167,0.4414,4.7,0.5123,1,0,0
23.75527777777778,86.4163888888889,15.7316,228.0,0.1008,0.4424,4.7,0.5024,1,0,0
23.75527777777778,86.41666666666667,11.2281,228.0,0.1607,0.4791,4.7,0.4939,1,0,0
23.75527777777778,86.41694444444445,8.2799,228.0,0.219,0.5089,4.7,0.4868,1,0,0
23.75527777777778,86.41722222222224,3.7348,228.0,0.3836,0.5286,4.7,0.4814,1,0,0
23.75527777777778,86.4175,2.4508,228.0,0.4788,0.546,4.7,0.4776,1,0,0
23.75527777777778,86.41777777777779,7.873,228.0,0.2575,0.5173,4.7,0.4754,1,0,0
23.75527777777778,86.41805555555557,10.4888,228.0,0.2106,0.4936,4.7,0.4749,1,0,0
23.75527777777778,86.41833333333334,8.2578,228.0,0.2677,0.4976,4.7,0.476,1,0,0
23.75527777777778,86.41861111111112,11.4981,228.0,0.2056,0.4708,4.7,0.4789,1,0,0
23.75527777777778,86.4188888888889,16.9391,228.0,0.1261,0.4265,4.7,0.4834,1,0,0
23.75527777777778,86.41916666666667,20.9797,228.0,0.0738,0.3857,4.7,0.4895,1,0,0
23.75527777777778,86.41944444444445,21.8701,228.0,0.0473,0.3766,4.7,0.4971,1,0,0
