date,precipitation,temperature_mean,relative_humidity,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,month_sin,month_cos,landslide_event
2023-12-12,0.04,12.15,86.22,0.04,0.0599999999999253,21.280000000000022,21.279999999999973,49.79,-2.4492935982947064e-16,1.0,0
2023-12-13,0.09,11.2,89.12,0.09,0.1499999999999254,21.180000000000025,21.369999999999973,49.88,-2.4492935982947064e-16,1.0,0
2023-12-14,0.0,10.37,75.44,0.0,0.1299999999999254,6.6800000000000255,21.369999999999973,49.88,-2.4492935982947064e-16,1.0,0
2023-12-15,0.0,10.71,76.94,0.0,0.0899999999999253,0.4500000000000248,21.369999999999973,49.88,-2.4492935982947064e-16,1.0,0
2023-12-16,0.0,10.93,79.83,0.0,0.0,0.1500000000000248,21.369999999999973,48.3,-2.4492935982947064e-16,1.0,0
2023-12-17,0.0,11.2,80.31,0.0,0.0,0.1500000000000248,21.369999999999973,26.53,-2.4492935982947064e-16,1.0,0
2023-12-18,0.0,12.2,79.66,0.0,0.0,0.1300000000000248,21.369999999999973,22.200000000000003,-2.4492935982947064e-16,1.0,0
2023-12-19,0.0,11.35,72.5,0.0,0.0,0.0900000000000248,21.369999999999973,21.4,-2.4492935982947064e-16,1.0,0
2023-12-20,0.0,11.09,67.9,0.0,0.0,0.0,21.17999999999997,21.4,-2.4492935982947064e-16,1.0,0
2023-12-21,0.0,13.02,76.24,0.0,0.0,0.0,6.679999999999972,21.37,-2.4492935982947064e-16,1.0,0
2023-12-22,0.0,13.08,76.84,0.0,0.0,0.0,0.4499999999999715,21.37,-2.4492935982947064e-16,1.0,0
2023-12-23,0.0,12.78,83.21,0.0,0.0,0.0,0.1499999999999715,21.37,-2.4492935982947064e-16,1.0,0
2023-12-24,0.58,13.37,88.12,0.58,0.5799999999999254,0.5800000000000248,0.7299999999999716,21.95,-2.4492935982947064e-16,1.0,0
2023-12-25,0.01,13.05,88.5,0.01,0.5899999999999254,0.5900000000000248,0.7199999999999716,21.96,-2.4492935982947064e-16,1.0,0
2023-12-26,0.0,13.26,81.85,0.0,0.5899999999999254,0.5900000000000248,0.6799999999999715,21.96,-2.4492935982947064e-16,1.0,0
2023-12-27,0.0,12.94,84.94,0.0,0.0099999999999253,0.5900000000000248,0.5899999999999715,21.96,-2.4492935982947064e-16,1.0,0
2023-12-28,0.0,12.51,81.24,0.0,0.0,0.5900000000000248,0.5899999999999715,21.96,-2.4492935982947064e-16,1.0,0
2023-12-29,0.0,12.85,78.07,0.0,0.0,0.5900000000000248,0.5899999999999715,21.96,-2.4492935982947064e-16,1.0,0
